idComercializacion,CodigoCotizacion,ClienteId,Cliente,LiderComercial,FechaInicio,ValorVenta,ValorCotizacion,NumeroEstados,EsSENCE
12501,ANT197387,683,Minera Lomas Bayas,chervera@insecap.cl,28/06/2023,878000,0,2,0
12514,ANT197392-2,787,IMT,nroblero@insecap.cl,13/06/2023,120000,120000,2,0
12549,CAL197393-2,1013,SOCIEDAD COMERCIAL DE TRANSPORTES ICT LTDA ,nroblero@insecap.cl,16/06/2023,250000,250000,2,0
12523,ANT197394,1032,SEGURISUR MEDICAL,nroblero@insecap.cl,13/06/2023,40000,0,2,0
12511,CAL197395,200,ICV,kriquelme@insecap.cl,13/06/2023,60000,0,2,0
12512,CAL197396,200,ICV,kriquelme@insecap.cl,13/06/2023,60000,0,2,0
12513,CAL197397,246,METSO,kriquelme@insecap.cl,13/06/2023,70000,0,2,0
12519,ANT197398-1,594,BERLIAM SPA,chervera@insecap.cl,13/06/2023,150000,240000,2,0
12518,ANT197399-1,594,BERLIAM SPA,chervera@insecap.cl,13/06/2023,150000,240000,2,0
12517,ANT197400-1,594,BERLIAM SPA,chervera@insecap.cl,13/06/2023,180000,240000,2,0
12528,ANT197410,1028,SANDVIK CHLE ,chervera@insecap.cl,14/06/2023,319000,319000,2,0
12551,ANT197411,1028,SANDVIK CHLE ,chervera@insecap.cl,15/06/2023,378600,0,2,0
12525,CAL197412,273,PARTICULAR,mcarvajal@insecap.cl,14/06/2023,120000,120000,2,0
12537,CAL197414-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,13/06/2023,210000,210000,2,0
12607,ANT197417-1,1070,ATACAMA MINERALS ,nroblero@insecap.cl,22/06/2023,1232000,1232000,3,1
12600,CAL197418-1,930,WORLD CLASS,chervera@insecap.cl,16/06/2023,400000,400000,2,0
12599,CAL197419-1,930,WORLD CLASS,chervera@insecap.cl,16/06/2023,500000,500000,2,0
12532,CAL197420,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,14/06/2023,460000,0,2,0
12530,CAL197421,246,METSO,kriquelme@insecap.cl,13/06/2023,25000,0,2,0
12531,CAL197422,246,METSO,kriquelme@insecap.cl,13/06/2023,25000,0,2,0
12533,CAL197423,329,SOLUCIONES AMBIENTALES DEL NORTE S.A.,chervera@insecap.cl,13/06/2023,120000,0,2,0
12534,CAL197425,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,14/06/2023,1050000,0,2,0
12535,CAL197426-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,14/06/2023,402000,402000,2,0
12538,CAL197427,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,13/06/2023,70000,0,2,0
12539,CAL197428,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,13/06/2023,40000,0,2,0
12540,CAL197430,246,METSO,kriquelme@insecap.cl,13/06/2023,50000,0,2,0
12542,CAL197431,246,METSO,kriquelme@insecap.cl,13/06/2023,50000,0,2,0
12541,CAL197432,246,METSO,kriquelme@insecap.cl,13/06/2023,50000,0,2,0
12543,CAL197433,246,METSO,kriquelme@insecap.cl,13/06/2023,50000,0,2,0
12544,CAL197434,246,METSO,kriquelme@insecap.cl,13/06/2023,70000,0,2,0
12567,ANT197435-3,223,JOY GLOBAL,kriquelme@insecap.cl,21/06/2023,420000,420000,2,0
12546,ANT197440-2,310,SIEMENS,chervera@insecap.cl,14/06/2023,885000,885000,2,0
12545,ANT197441-2,310,SIEMENS,chervera@insecap.cl,14/06/2023,915000,915000,2,0
12557,CAL197442-6,226,KOMATSU CHILE S.A,nroblero@insecap.cl,19/06/2023,1900000,1900000,2,0
12548,CAL197443-1,991,LABORCE,chervera@insecap.cl,15/06/2023,563000,563000,2,0
12586,ANT197446-1,256,INGENIERIA ELECTRICA MONTELEC SPA,chervera@insecap.cl,14/06/2023,120000,120000,2,0
12568,ANT197454-2,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,23/06/2023,440000,440000,2,0
12721,CAL197456-2,200,ICV,kriquelme@insecap.cl,29/06/2023,435000,450000,3,1
12640,CAL197457-2,200,ICV,kriquelme@insecap.cl,27/06/2023,585000,585000,2,0
12552,CAL197459,856,CONSORCIO VOB,kriquelme@insecap.cl,15/06/2023,341000,0,2,0
12553,CAL197462-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,15/06/2023,411000,411000,2,0
12563,CAL197463-10,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/06/2023,3250000,3250000,2,0
12564,CAL197465-9,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/06/2023,2750000,2750000,2,0
12565,CAL197466-11,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/06/2023,2750000,2750000,2,0
12566,CAL197467-5,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,15/06/2023,980000,980000,2,0
12644,CAL197468,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,20/06/2023,1050000,1050000,2,0
12559,ANT197476-1,412,THIESS CHILE SPA,chervera@insecap.cl,17/06/2023,505200,505200,3,1
12558,CAL197477,856,CONSORCIO VOB,kriquelme@insecap.cl,15/06/2023,341000,0,2,0
12560,CAL197480,1030,REMSA SPA,kriquelme@insecap.cl,15/06/2023,110000,0,2,0
12561,CAL197489,246,METSO,kriquelme@insecap.cl,15/06/2023,90000,0,2,0
12562,CAL197490,246,METSO,kriquelme@insecap.cl,15/06/2023,70000,0,2,0
12569,ANT197493-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,27/06/2023,440000,440000,2,0
12570,ANT197495,340,TECNOLOGIAS COBRA LIMITADA,kriquelme@insecap.cl,17/06/2023,630000,0,2,0
12576,CAL197496,594,BERLIAM SPA,chervera@insecap.cl,19/06/2023,429200,0,2,0
12572,CAL197497,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,16/06/2023,80000,0,2,0
12575,ANT197498,396,TORMETAL,chervera@insecap.cl,19/06/2023,860200,0,2,0
12573,CAL197499,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,16/06/2023,402000,0,2,0
12574,CAL197500,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,16/06/2023,80000,0,2,0
12589,ANT197512-1,930,WORLD CLASS,chervera@insecap.cl,20/06/2023,723000,723000,2,0
12581,ANT197513-1,521,KDM INDUSTRIAL S.A.,kriquelme@insecap.cl,20/06/2023,936000,936000,7,1
12603,CAL197514,246,METSO,kriquelme@insecap.cl,19/06/2023,45000,0,2,0
12582,ANT197515,256,INGENIERIA ELECTRICA MONTELEC SPA,chervera@insecap.cl,23/06/2023,407000,0,2,0
12598,CAL197517,930,WORLD CLASS,chervera@insecap.cl,14/06/2023,40000,0,2,0
12597,CAL197518,930,WORLD CLASS,chervera@insecap.cl,16/06/2023,60000,0,2,0
12587,CAL197527,246,METSO,kriquelme@insecap.cl,16/06/2023,25000,0,2,0
12623,ANT197528-2,259,MPM,chervera@insecap.cl,22/06/2023,492000,492000,2,0
12588,CAL197529,200,ICV,kriquelme@insecap.cl,16/06/2023,30000,0,2,0
12601,CAL197530,200,ICV,kriquelme@insecap.cl,16/06/2023,30000,0,2,0
12593,CAL197531-5,787,IMT,nroblero@insecap.cl,19/06/2023,255000,255000,4,0
12590,ANT197532-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,20/06/2023,120000,120000,2,0
12591,ANT197533,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/06/2023,120000,0,2,0
12596,CAL197535-2,230,Lem,chervera@insecap.cl,19/06/2023,300000,300000,2,0
12595,CAL197536-5,230,Lem,chervera@insecap.cl,19/06/2023,348750,348750,2,0
12592,CAL197537-4,787,IMT,nroblero@insecap.cl,19/06/2023,480000,480000,4,0
12594,ANT197540,412,THIESS CHILE SPA,chervera@insecap.cl,20/06/2023,200000,0,2,0
12672,CAL197544-1,594,BERLIAM SPA,chervera@insecap.cl,22/06/2023,30000,30000,2,0
12602,CAL197546-1,856,CONSORCIO VOB,kriquelme@insecap.cl,19/06/2023,440300,440300,2,0
12604,CAL197547-1,246,METSO,kriquelme@insecap.cl,19/06/2023,25000,25000,2,0
12605,CAL197548-1,1027,CONSORCIO TNT VIAL Y VIVES – DSD CHILE LIMITADA,kriquelme@insecap.cl,20/06/2023,1155000,1155000,2,0
12608,ANT197549-1,259,MPM,chervera@insecap.cl,20/06/2023,479000,479000,2,0
12613,ANT197550,259,MPM,chervera@insecap.cl,23/06/2023,498000,0,2,0
12609,CAL197551,856,CONSORCIO VOB,sriquelme@insecap.cl,19/06/2023,341000,341000,2,0
12673,ANT197552,396,TORMETAL,chervera@insecap.cl,23/06/2023,685200,0,2,0
12691,ANT197553-1,396,TORMETAL,chervera@insecap.cl,24/06/2023,537800,537800,2,0
12627,ANT197561,533,DL&C,chervera@insecap.cl,20/06/2023,660000,0,2,0
12626,ANT197562,533,DL&C,chervera@insecap.cl,20/06/2023,720000,0,2,0
12610,CAL197563,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,19/06/2023,40000,0,2,0
12621,ANT197564,594,BERLIAM SPA,chervera@insecap.cl,19/06/2023,90000,0,3,0
12620,ANT197565,594,BERLIAM SPA,chervera@insecap.cl,19/06/2023,90000,0,2,0
12619,ANT197566,594,BERLIAM SPA,chervera@insecap.cl,19/06/2023,90000,0,2,0
12614,CAL197568,856,CONSORCIO VOB,sriquelme@insecap.cl,20/06/2023,345000,345000,2,0
12674,ANT197569,1060,GRUPO PARAMO,sriquelme@insecap.cl,30/06/2023,420000,420000,2,0
12630,ADI197570,265,New Tech Copper S.P.A.,kriquelme@insecap.cl,16/06/2023,8600000,0,2,0
12775,CAL197572-4,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,29/06/2023,720000,720000,2,0
12618,ANT197573-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,20/06/2023,120000,120000,2,0
12617,ANT197574-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,20/06/2023,120000,120000,2,0
12616,ANT197575-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,20/06/2023,120000,120000,2,0
12622,ANT197576,259,MPM,chervera@insecap.cl,22/06/2023,492000,0,2,0
12707,ANT197580-2,405,FCAB,sriquelme@insecap.cl,27/06/2023,483000,483000,2,0
12648,CAL197582-4,787,IMT,nroblero@insecap.cl,22/06/2023,640000,640000,3,0
12649,CAL197585-4,787,IMT,nroblero@insecap.cl,22/06/2023,240000,240000,2,0
12625,CAL197589,285,RELIX S.A,mcarvajal@insecap.cl,27/06/2023,120000,0,2,0
12629,ANT197593-1,1028,SANDVIK CHLE ,chervera@insecap.cl,21/06/2023,419400,419400,2,0
12635,ANT197594,223,JOY GLOBAL,chervera@insecap.cl,27/06/2023,542000,0,2,0
12632,ANT197595-1,223,JOY GLOBAL,chervera@insecap.cl,27/06/2023,547000,547000,2,0
12631,ANT197596-1,223,JOY GLOBAL,chervera@insecap.cl,26/06/2023,846000,846000,2,0
12628,ANT197597,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,20/06/2023,360000,0,2,0
12735,CAL197598,285,RELIX S.A,mcarvajal@insecap.cl,30/06/2023,190000,0,2,0
12679,CAL197599-2,153,ECORA,sriquelme@insecap.cl,23/06/2023,420000,420000,2,0
12680,CAL197600-1,153,ECORA,sriquelme@insecap.cl,23/06/2023,231000,231000,2,0
12641,CAL197605,246,METSO,kriquelme@insecap.cl,20/06/2023,75000,0,2,0
12643,CAL197606,246,METSO,kriquelme@insecap.cl,20/06/2023,75000,0,2,0
12642,CAL197607,246,METSO,kriquelme@insecap.cl,20/06/2023,75000,0,2,0
12664,ANT197608-1,412,THIESS CHILE SPA,chervera@insecap.cl,27/06/2023,62000,62000,2,0
12645,CAL197609-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,20/06/2023,80000,80000,2,0
12646,CAL197610-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,20/06/2023,80000,80000,2,0
12647,CAL197611,683,Minera Lomas Bayas,chervera@insecap.cl,22/06/2023,120000,0,2,0
12651,CAL197612-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,22/06/2023,400000,400000,2,0
12653,CAL197614-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,23/06/2023,250000,250000,3,0
12655,CAL197616-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,22/06/2023,250000,250000,2,0
12657,CAL197618-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,23/06/2023,250000,250000,2,0
12650,CAL197621,246,METSO,kriquelme@insecap.cl,20/06/2023,25000,0,2,0
12660,ANT197622,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,21/06/2023,391000,391000,2,0
12662,ANT197625-1,333,FERROVIAL SERVICIOS CHILE SPA,chervera@insecap.cl,21/06/2023,120000,120000,2,0
12661,ANT197629-1,412,THIESS CHILE SPA,chervera@insecap.cl,22/06/2023,120000,120000,2,0
12663,CAL197630,329,SOLUCIONES AMBIENTALES DEL NORTE S.A.,chervera@insecap.cl,23/06/2023,120000,0,2,0
12665,CAL197631-3,856,CONSORCIO VOB,sriquelme@insecap.cl,23/06/2023,378000,378000,2,0
12666,CAL197632-1,856,CONSORCIO VOB,sriquelme@insecap.cl,23/06/2023,370000,370000,2,0
12667,CAL197633-1,856,CONSORCIO VOB,sriquelme@insecap.cl,23/06/2023,341000,341000,2,0
12668,CAL197634-2,856,CONSORCIO VOB,sriquelme@insecap.cl,23/06/2023,344000,344000,2,0
12669,CAL197635-1,856,CONSORCIO VOB,sriquelme@insecap.cl,23/06/2023,341000,341000,2,0
12710,CAL197636,405,FCAB,sriquelme@insecap.cl,28/06/2023,712000,712000,2,0
12687,CAL197637-1,494,VECCHIOLA,kriquelme@insecap.cl,23/06/2023,375000,375000,2,0
12671,CAL197639,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,23/06/2023,690000,690000,4,0
12676,CAL197640,246,METSO,kriquelme@insecap.cl,23/06/2023,480000,0,2,0
12686,ANT197645,405,FCAB,sriquelme@insecap.cl,28/06/2023,388000,388000,2,0
12675,CAL197648-1,856,CONSORCIO VOB,sriquelme@insecap.cl,22/06/2023,341000,341000,2,0
12690,ANT197649,296,SALFA MANTENCIONES,sriquelme@insecap.cl,28/06/2023,512000,512000,3,1
12677,ANT197650-1,412,THIESS CHILE SPA,chervera@insecap.cl,24/06/2023,500200,500200,3,1
12678,CAL197653-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,27/06/2023,396000,396000,2,0
12695,ANT197654,287,RENTALMIN,chervera@insecap.cl,27/06/2023,129000,129000,2,0
12694,ANT197655,287,RENTALMIN,chervera@insecap.cl,27/06/2023,129000,0,2,0
12706,CAL197658-2,273,PARTICULAR,nroblero@insecap.cl,29/06/2023,120000,120000,2,0
12697,CAL197659-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,23/06/2023,210000,210000,2,0
12698,CAL197661-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,23/06/2023,70000,70000,2,0
12699,CAL197662-1,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,23/06/2023,140000,140000,2,0
12681,ADI197664,683,Minera Lomas Bayas,chervera@insecap.cl,26/06/2023,650000,0,2,0
12700,CAL197666,333,STEEL INGENIERIA S.A.,chervera@insecap.cl,23/06/2023,86000,0,2,0
12682,CAL197667,246,METSO,kriquelme@insecap.cl,22/06/2023,25000,0,2,0
12683,CAL197668,246,METSO,kriquelme@insecap.cl,22/06/2023,25000,0,2,0
12727,ANT197669-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/06/2023,120000,120000,2,0
12684,CAL197670,246,METSO,kriquelme@insecap.cl,22/06/2023,25000,0,2,0
12726,ANT197671-2,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/06/2023,120000,120000,2,0
12685,CAL197672,246,METSO,kriquelme@insecap.cl,22/06/2023,25000,0,2,0
12714,ANT197674,396,TORMETAL,sriquelme@insecap.cl,28/06/2023,341000,341000,2,0
12692,ANT197682,398,SOMACOR S.A.,chervera@insecap.cl,23/06/2023,240000,240000,2,0
12696,ANT197685-1,340,TECNOLOGIAS COBRA LIMITADA,kriquelme@insecap.cl,24/06/2023,360000,360000,2,0
12693,ANT197688,398,SOMACOR S.A.,chervera@insecap.cl,30/06/2023,240000,0,2,0
12704,ANT197692-1,1032,SEGURISUR MEDICAL,nroblero@insecap.cl,26/06/2023,40000,40000,2,0
12701,CAL197696,246,METSO,kriquelme@insecap.cl,23/06/2023,50000,0,2,0
12702,CAL197697,246,METSO,kriquelme@insecap.cl,23/06/2023,50000,0,2,0
12703,CAL197698,246,METSO,kriquelme@insecap.cl,23/06/2023,50000,0,2,0
12708,ANT197699-2,1028,SANDVIK CHLE ,chervera@insecap.cl,27/06/2023,600000,600000,4,0
12709,CAL197702-1,991,LABORCE,sriquelme@insecap.cl,27/06/2023,378000,378000,2,0
12711,CAL197703,246,METSO,kriquelme@insecap.cl,27/06/2023,70000,0,2,0
12712,CAL197704-2,494,VECCHIOLA,kriquelme@insecap.cl,28/06/2023,375000,375000,2,0
12718,CAL197707-1,246,METSO,kriquelme@insecap.cl,27/06/2023,70000,70000,2,0
12715,CAL197708,246,METSO,kriquelme@insecap.cl,27/06/2023,90000,0,2,0
12716,CAL197709,246,METSO,kriquelme@insecap.cl,30/06/2023,70000,0,2,0
12720,CAL197710,246,METSO,kriquelme@insecap.cl,28/06/2023,180000,0,2,0
12717,CAL197711,200,ICV,kriquelme@insecap.cl,27/06/2023,150000,0,2,0
12719,CAL197720,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,27/06/2023,120000,0,2,0
12729,ANT197721,533,DL&C,chervera@insecap.cl,28/06/2023,240000,240000,2,0
12730,ANT197722,533,DL&C,chervera@insecap.cl,28/06/2023,240000,0,2,0
12738,ANT197723-1,1061,Bemax servicios spa,chervera@insecap.cl,28/06/2023,240000,240000,2,0
12740,ANT197724-1,1061,Bemax servicios spa,chervera@insecap.cl,28/06/2023,160000,160000,2,0
12724,ANT197727,464,Comercializadora Fourthane Ltda.,chervera@insecap.cl,28/06/2023,120000,120000,2,0
12732,CAL197728-2,421,CONSTRUCTORA BAICAL,nroblero@insecap.cl,29/06/2023,240000,240000,2,0
12733,ANT197729-3,421,CONSTRUCTORA BAICAL,nroblero@insecap.cl,30/06/2023,230000,230000,2,0
12725,CAL197731-1,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,29/06/2023,250000,250000,2,0
12728,ANT197734,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/06/2023,120000,0,2,0
12731,ANT197737-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,28/06/2023,120000,120000,2,0
12736,ADI197741,975,APRO LTDA,kriquelme@insecap.cl,09/06/2023,1200000,0,2,0
12785,ANT197742-1,660,PROACTIVE SPA,chervera@insecap.cl,30/06/2023,1060015,1004000,2,0
12734,CAL197743,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,30/06/2023,396000,0,2,0
12737,CAL197749-2,856,CONSORCIO VOB,sriquelme@insecap.cl,29/06/2023,297500,297500,2,0
12741,CAL197752,273,PARTICULAR,mcarvajal@insecap.cl,28/06/2023,95000,95000,2,0
12749,CAL197753,1062,IIC Mining Technologies SpA,chervera@insecap.cl,30/06/2023,510200,510200,2,0
12773,ANT197756-1,533,DL&C,chervera@insecap.cl,30/06/2023,330000,330000,2,0
12774,ANT197757,533,DL&C,chervera@insecap.cl,30/06/2023,330000,0,2,0
12789,ANT197758,660,PROACTIVE SPA,chervera@insecap.cl,30/06/2023,372000,0,2,0
12788,ANT197761,660,PROACTIVE SPA,chervera@insecap.cl,30/06/2023,378000,0,2,0
12787,ANT197762,660,PROACTIVE SPA,chervera@insecap.cl,30/06/2023,470000,0,2,0
12786,ANT197763,660,PROACTIVE SPA,chervera@insecap.cl,30/06/2023,554000,0,2,0
12748,CAL197768,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,29/06/2023,80000,0,2,0
12764,ANT197770,259,MPM,chervera@insecap.cl,30/06/2023,221500,221500,2,0
12763,ANT197771,259,MPM,chervera@insecap.cl,30/06/2023,221500,0,2,0
12753,ANT197772,594,BERLIAM SPA,chervera@insecap.cl,29/06/2023,90000,0,2,0
12751,ANT197773-1,594,BERLIAM SPA,chervera@insecap.cl,29/06/2023,90000,90000,2,0
12752,ANT197774,594,BERLIAM SPA,chervera@insecap.cl,29/06/2023,90000,0,2,0
12754,CAL197775,856,CONSORCIO VOB,sriquelme@insecap.cl,29/06/2023,95200,95200,2,0
12758,CAL197778,246,METSO,kriquelme@insecap.cl,29/06/2023,125000,0,2,0
12759,CAL197779,246,METSO,kriquelme@insecap.cl,29/06/2023,125000,0,2,0
12760,CAL197780,246,METSO,kriquelme@insecap.cl,29/06/2023,150000,0,2,0
12761,ANT197781,1032,SEGURISUR MEDICAL,nroblero@insecap.cl,29/06/2023,40000,0,2,0
12771,ANT197785,451,INGEAP,sriquelme@insecap.cl,29/06/2023,100000,0,2,0
12765,CAL197786,246,METSO,kriquelme@insecap.cl,29/06/2023,25000,25000,2,0
12767,CAL197787-1,246,METSO,kriquelme@insecap.cl,29/06/2023,25000,25000,2,0
12768,CAL197788,246,METSO,kriquelme@insecap.cl,29/06/2023,25000,0,2,0
12769,CAL197789,246,METSO,kriquelme@insecap.cl,29/06/2023,25000,25000,2,0
12776,CAL197795,227,KONECRANES,kriquelme@insecap.cl,01/06/2023,30000,0,2,0
12777,CAL197797,227,KONECRANES,kriquelme@insecap.cl,01/06/2023,56000,0,2,0
12794,ANT197813-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,30/06/2023,240000,240000,2,0
12793,ANT197814-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,30/06/2023,240000,240000,2,0
12792,ANT197815-1,418,Inversiones Farias y Farias SPA,chervera@insecap.cl,30/06/2023,240000,240000,2,0
12801,CAL197835,246,METSO,kriquelme@insecap.cl,30/06/2023,25000,0,2,0
12802,CAL197836,246,METSO,kriquelme@insecap.cl,30/06/2023,25000,0,2,0
12804,CAL197837,246,METSO,kriquelme@insecap.cl,30/06/2023,25000,0,2,0
12803,CAL197838,246,METSO,kriquelme@insecap.cl,30/06/2023,25000,0,2,0
17303,CAL198861-5,137,CUMMINS,kriquelme@insecap.cl,15/04/2024,1209000,1209000,2,0
17311,CAL200683-2,746,ENGIE GAS CHILE SPA,kriquelme@insecap.cl,16/04/2024,445200,445200,4,0
17431,CAL201225-3,265,New Tech Copper S.P.A.,kriquelme@insecap.cl,30/04/2024,720000,720000,2,0
15705,CAL201977-3,788,CONSTRUCTORA MSA SPA,kriquelme@insecap.cl,15/05/2024,120000,120000,3,0
18000,CAL210022-7,246,METSO,kriquelme@insecap.cl,16/05/2024,767550,767550,3,0
17507,ANT210150-6,521,KDM INDUSTRIAL S.A.,kriquelme@insecap.cl,30/04/2024,2177400,2177400,2,0
17762,ANT210271-1,286,REMA TIP-TOP,chervera@insecap.cl,29/04/2024,681000,681000,4,0
18579,CAL210513-4,650,Air Products,chervera@insecap.cl,15/06/2024,515200,515200,2,0
18157,CAL211096-7,165,ENAEX S.A.,chervera@insecap.cl,22/05/2024,518800,518800,2,0
17305,ANT211351-1,153,ECORA,nroblero@insecap.cl,12/04/2024,345200,345200,2,0
17428,ANT211228-5,459,REPORT,kriquelme@insecap.cl,22/04/2024,2660000,2660000,3,1
17055,STG211400-5,361,VULCO S.A,kriquelme@insecap.cl,03/04/2024,1506400,1506400,4,0
16648,CAL211414-11,1026,Quiborax,kriquelme@insecap.cl,12/04/2024,1600000,1600000,2,0
16747,ANT211420-4,1187,Mantoverde S.a.,sriquelme@insecap.cl,03/04/2024,790000,790000,4,0
17559,ANT211504-1,836,Servicios y Proyectos Ambientales S.A,kriquelme@insecap.cl,16/05/2024,460200,460200,2,0
17351,CAL211580-2,103,BUREAU VERITAS CHILE S A,sriquelme@insecap.cl,07/04/2024,595000,595000,2,0
17370,ANT211555-2,984,FLSMIDTH S.A.,kriquelme@insecap.cl,08/04/2024,1572000,1572000,2,0
18407,ADI211304-2,739,SIERRA GORDA  SCM,chervera@insecap.cl,05/06/2024,1046000,1046000,2,0
17589,CAL211674-6,400,OTRACO CHILE S.A.,mcarvajal@insecap.cl,23/04/2024,480000,480000,2,0
17591,CAL211708-5,400,OTRACO CHILE S.A.,mcarvajal@insecap.cl,23/04/2024,240000,240000,2,0
17574,CAL211731-2,1129,RECIMAT,nroblero@insecap.cl,25/04/2024,190000,190000,2,0
17231,CAL211751-1,207,INGETEAM,sriquelme@insecap.cl,01/04/2024,562638,562638,2,0
17181,ANT211775-6,181,GUIÑEZ INGENIERIA LTDA,nroblero@insecap.cl,10/04/2024,586000,586000,2,0
18643,CAL211780-5,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,18/06/2024,770200,770200,2,0
17350,CAL211782-2,317,SK INDUSTRIAL S.A,kriquelme@insecap.cl,04/04/2024,160000,160000,2,0
16756,CAL211822-1,131,CONTITECH CHILE S.A,kriquelme@insecap.cl,09/04/2024,1050000,1050000,2,0
17230,ANT211848-5,521,KDM INDUSTRIAL S.A.,kriquelme@insecap.cl,23/04/2024,2177400,2177400,2,0
18190,ADI211875-4,739,SIERRA GORDA  SCM,chervera@insecap.cl,23/05/2024,786000,786000,3,0
17296,ANT211889-1,507,CSI,chervera@insecap.cl,10/04/2024,289000,289000,2,0
16930,ANT211894-2,454,IMG,chervera@insecap.cl,25/04/2024,449400,449400,2,0
17590,CAL211997-6,400,OTRACO CHILE S.A.,mcarvajal@insecap.cl,23/04/2024,360000,360000,2,0
17329,ANT212038-2,1092,AMECO CHILE S.A,mcarvajal@insecap.cl,04/04/2024,480000,480000,2,0
17342,ANT212089-5,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,05/04/2024,567728,567728,4,0
17239,CAL212103,223,JOY GLOBAL,kriquelme@insecap.cl,03/04/2024,325000,325000,2,0
17298,ANT212104-5,507,CSI,chervera@insecap.cl,05/04/2024,441500,441500,2,0
17513,ANT212113-2,134,CONYMET,chervera@insecap.cl,13/04/2024,40000,40000,2,0
18054,CAL212116-2,934,EPIROC CHILE,kriquelme@insecap.cl,20/05/2024,344000,344000,2,0
17957,ADI212135-5,309,SGS MINERALS S.A.,chervera@insecap.cl,14/05/2024,1500,1500,1,0
17385,CAL212148-4,172,FINNING,sriquelme@insecap.cl,20/04/2024,708400,708400,2,0
17112,ANT212006-6,223,KOMATSU CHILE S.A,kriquelme@insecap.cl,02/04/2024,780000,780000,2,0
17302,CAL212193-3,513,HEXAGON MINING,nroblero@insecap.cl,02/04/2024,450000,450000,2,0
17114,CAL212227-1,361,VULCO S.A,chervera@insecap.cl,05/04/2024,453400,453400,6,1
17760,ANT212257-1,361,VULCO S.A,chervera@insecap.cl,06/05/2024,399000,399000,3,1
17758,ANT212260-1,361,VULCO S.A,chervera@insecap.cl,30/04/2024,399000,399000,3,1
17271,CAL212262-1,226,KOMATSU CHILE S.A,kriquelme@insecap.cl,08/04/2024,420000,420000,2,0
17328,ANT212285-1,421,CONSTRUCTORA BAICAL,nroblero@insecap.cl,04/04/2024,298000,298000,2,0
17208,ANT212289-5,421,CONSTRUCTORA BAICAL,nroblero@insecap.cl,02/04/2024,686600,686600,2,0
18240,CAL212300-1,746,ENGIE GAS CHILE SPA,kriquelme@insecap.cl,11/06/2024,345000,345000,4,0
17403,CAL212305-1,513,HEXAGON MINING,nroblero@insecap.cl,09/04/2024,40000,40000,2,0
17405,CAL212306,513,HEXAGON MINING,nroblero@insecap.cl,09/04/2024,40000,40000,2,0
17214,CAL212313-6,226,KOMATSU CHILE S.A,nroblero@insecap.cl,01/04/2024,475000,475000,2,0
