idComercializacion,EstadoComercializacion,Fecha
18791,1,24/07/2024
18622,0,14/06/2024
18622,1,12/08/2024
18604,0,13/06/2024
18604,1,08/08/2024
18605,0,13/06/2024
18605,2,25/06/2024
18606,0,13/06/2024
18606,1,06/08/2024
18615,0,14/06/2024
18615,1,26/07/2024
18616,0,14/06/2024
18616,1,16/08/2024
18616,3,30/07/2024
18617,0,14/06/2024
18617,1,16/08/2024
18617,3,26/07/2024
18617,3,26/07/2024
18618,0,14/06/2024
18618,1,16/08/2024
18618,3,30/07/2024
18607,0,13/06/2024
18607,1,19/06/2024
18609,0,13/06/2024
18609,1,19/06/2024
18610,0,13/06/2024
18610,1,19/06/2024
18611,0,13/06/2024
18611,1,02/09/2024
18619,0,14/06/2024
18619,1,21/06/2024
18633,0,14/06/2024
18633,1,19/06/2024
18623,0,14/06/2024
18623,1,29/07/2024
18625,0,14/06/2024
18625,1,26/06/2024
18626,0,14/06/2024
18626,1,19/06/2024
18624,0,14/06/2024
18624,1,05/07/2024
18627,0,14/06/2024
18627,1,19/06/2024
18635,0,14/06/2024
18635,1,05/07/2024
18664,0,18/06/2024
18664,1,08/07/2024
18628,0,14/06/2024
18628,1,29/07/2024
18629,0,14/06/2024
18629,1,02/07/2024
18631,0,14/06/2024
18631,1,19/06/2024
18630,0,14/06/2024
18630,1,02/07/2024
18637,0,14/06/2024
18637,1,17/07/2024
18693,0,19/06/2024
18693,2,21/06/2024
18689,0,19/06/2024
18689,1,13/09/2024
18689,3,18/07/2024
18650,0,17/06/2024
18650,1,23/08/2024
18650,1,23/08/2024
18649,0,17/06/2024
18649,1,09/09/2024
18639,0,14/06/2024
18639,1,21/06/2024
18654,0,17/06/2024
18654,1,01/07/2024
18655,0,17/06/2024
18655,1,01/07/2024
18640,0,17/06/2024
18640,1,03/07/2024
18653,0,17/06/2024
18653,1,17/07/2024
18645,0,17/06/2024
18645,1,02/07/2024
18644,0,17/06/2024
18644,1,29/07/2024
18646,0,17/06/2024
18646,1,23/09/2024
18647,0,17/06/2024
18647,1,24/06/2024
18660,0,18/06/2024
18660,1,11/07/2024
18651,0,17/06/2024
18651,1,17/07/2024
18652,0,17/06/2024
18652,1,17/07/2024
18822,0,27/06/2024
18822,1,21/08/2024
18656,0,17/06/2024
18656,1,30/07/2024
18658,0,17/06/2024
18658,1,30/07/2024
18709,0,19/06/2024
18709,1,19/08/2024
18710,0,19/06/2024
18710,1,19/08/2024
18711,0,19/06/2024
18711,1,19/08/2024
18713,0,20/06/2024
18713,1,11/07/2024
18695,0,19/06/2024
18695,1,08/10/2024
18697,0,19/06/2024
18697,1,08/10/2024
18699,0,19/06/2024
18699,1,28/08/2024
18691,0,19/06/2024
18691,1,25/06/2024
18690,0,19/06/2024
18690,0,25/06/2024
18690,1,25/06/2024
18690,1,04/07/2024
18679,0,18/06/2024
18679,1,08/08/2024
18700,0,19/06/2024
18700,1,08/10/2024
18753,0,24/06/2024
18753,1,08/07/2024
18723,0,21/06/2024
18723,1,12/07/2024
18722,0,21/06/2024
18722,2,24/06/2024
18675,0,18/06/2024
18675,1,05/07/2024
18670,0,18/06/2024
18670,1,24/06/2024
18669,0,18/06/2024
18669,1,29/07/2024
18672,0,18/06/2024
18672,1,29/07/2024
18671,0,18/06/2024
18671,1,27/06/2024
18673,0,18/06/2024
18673,1,29/07/2024
18686,0,18/06/2024
18686,0,14/08/2024
18686,1,14/08/2024
18686,1,26/08/2024
18686,3,14/08/2024
18677,0,18/06/2024
18677,1,26/06/2024
18676,0,18/06/2024
18676,1,26/06/2024
18678,0,18/06/2024
18678,1,30/06/2024
18688,0,19/06/2024
18688,1,02/07/2024
18681,0,18/06/2024
18681,1,24/07/2024
18682,0,18/06/2024
18682,1,24/07/2024
18685,0,18/06/2024
18685,1,21/08/2024
18701,0,19/06/2024
18701,1,12/08/2024
18702,0,19/06/2024
18702,1,21/08/2024
18703,0,19/06/2024
18703,1,04/09/2024
18704,0,19/06/2024
18704,1,13/09/2024
18687,0,18/06/2024
18687,1,07/10/2024
18749,0,21/06/2024
18749,1,12/08/2024
18694,0,19/06/2024
18694,1,19/08/2024
18696,0,19/06/2024
18696,1,19/08/2024
18715,0,20/06/2024
18715,1,19/08/2024
18719,0,20/06/2024
18719,1,19/08/2024
18718,0,20/06/2024
18718,1,19/08/2024
18717,0,20/06/2024
18717,1,19/08/2024
18716,0,20/06/2024
18716,1,19/08/2024
18716,1,19/08/2024
18707,0,19/06/2024
18707,1,26/06/2024
18705,0,19/06/2024
18705,1,03/07/2024
18708,0,19/06/2024
18708,1,26/06/2024
18743,0,21/06/2024
18743,1,02/08/2024
18744,0,21/06/2024
18744,2,01/08/2024
18742,0,21/06/2024
18742,1,02/08/2024
18729,0,21/06/2024
18729,1,30/06/2024
18804,0,26/06/2024
18804,1,14/08/2024
18721,0,20/06/2024
18721,1,14/08/2024
18725,0,21/06/2024
18725,1,31/07/2024
18725,3,26/06/2024
18738,0,21/06/2024
18738,1,08/07/2024
18728,0,21/06/2024
18728,1,19/07/2024
18727,0,21/06/2024
18727,1,02/08/2024
18730,0,21/06/2024
18730,1,19/08/2024
18733,0,21/06/2024
18733,1,26/06/2024
18731,0,21/06/2024
18731,1,02/09/2024
18732,0,21/06/2024
18732,1,02/09/2024
18745,0,21/06/2024
18745,1,29/07/2024
18746,0,21/06/2024
18746,1,26/06/2024
18747,0,21/06/2024
18747,1,26/06/2024
18735,0,21/06/2024
18735,2,21/06/2024
18736,0,21/06/2024
18736,2,25/06/2024
18737,0,21/06/2024
18737,1,25/06/2024
18739,0,21/06/2024
18739,1,12/08/2024
18740,0,21/06/2024
18740,1,12/08/2024
18748,0,21/06/2024
18748,1,02/07/2024
18750,0,21/06/2024
18750,1,02/07/2024
18752,0,24/06/2024
18752,1,15/07/2024
18802,0,26/06/2024
18802,1,01/07/2024
18803,0,26/06/2024
18803,1,01/07/2024
18754,0,24/06/2024
18754,1,26/08/2024
18765,0,25/06/2024
18765,1,05/08/2024
18767,0,25/06/2024
18767,1,16/08/2024
18767,3,07/08/2024
18768,0,25/06/2024
18768,1,16/08/2024
18768,3,07/08/2024
18769,0,25/06/2024
18769,1,16/08/2024
18769,3,12/08/2024
18759,0,24/06/2024
18759,1,07/10/2024
18761,0,24/06/2024
18761,1,01/07/2024
18761,1,01/07/2024
18760,0,24/06/2024
18760,1,05/09/2024
18762,0,24/06/2024
18762,1,17/07/2024
18763,0,25/06/2024
18763,1,29/06/2024
18766,0,25/06/2024
18766,6,02/07/2024
18777,0,25/06/2024
18777,1,01/07/2024
18778,0,25/06/2024
18778,1,01/07/2024
18770,0,25/06/2024
18770,1,29/06/2024
18771,0,25/06/2024
18771,1,29/06/2024
18776,0,25/06/2024
18776,1,16/08/2024
18781,0,25/06/2024
18781,1,09/09/2024
18779,0,25/06/2024
18779,1,04/07/2024
18787,0,25/06/2024
18787,1,20/08/2024
18788,0,25/06/2024
18788,1,03/09/2024
18783,0,25/06/2024
18783,1,02/07/2024
18784,0,25/06/2024
18784,1,02/07/2024
18786,0,25/06/2024
18786,1,16/08/2024
18785,0,25/06/2024
18785,1,08/07/2024
18797,0,25/06/2024
18797,1,21/08/2024
18840,0,28/06/2024
18840,0,28/08/2024
18840,1,28/08/2024
18840,1,28/08/2024
18792,0,25/06/2024
18792,1,10/07/2024
18793,0,25/06/2024
18793,1,10/07/2024
18794,0,25/06/2024
18794,1,10/07/2024
18795,0,25/06/2024
18795,1,10/07/2024
18796,0,25/06/2024
18796,1,10/07/2024
18798,0,25/06/2024
18798,2,12/09/2024
18799,0,26/06/2024
18799,1,13/08/2024
18800,0,26/06/2024
18800,1,13/08/2024
18805,0,26/06/2024
18805,1,07/10/2024
18834,0,27/06/2024
18834,1,12/08/2024
18806,0,26/06/2024
18806,2,28/06/2024
18812,0,26/06/2024
18812,1,17/07/2024
18807,0,26/06/2024
18807,1,29/06/2024
18810,0,26/06/2024
18810,1,06/08/2024
18809,0,26/06/2024
18809,1,02/07/2024
18808,0,26/06/2024
18808,1,16/08/2024
18811,0,26/06/2024
18811,1,10/07/2024
18813,0,26/06/2024
18813,1,03/07/2024
18843,0,28/06/2024
18843,1,03/07/2024
18844,0,28/06/2024
18844,1,03/07/2024
18869,0,30/06/2024
18869,1,21/08/2024
18814,0,26/06/2024
18814,1,10/07/2024
18859,0,28/06/2024
18859,1,30/09/2024
18816,0,27/06/2024
18816,1,04/07/2024
18821,0,27/06/2024
18821,1,12/08/2024
18830,0,27/06/2024
18830,1,07/07/2024
18823,0,27/06/2024
18823,1,20/08/2024
18835,0,28/06/2024
18835,1,23/08/2024
18826,0,27/06/2024
18826,6,27/06/2024
18827,0,27/06/2024
18827,1,31/07/2024
18828,0,27/06/2024
18828,1,31/07/2024
18853,0,28/06/2024
18853,1,10/07/2024
18852,0,28/06/2024
18852,1,10/07/2024
18851,0,28/06/2024
18851,1,10/07/2024
18850,0,28/06/2024
18850,1,10/07/2024
18829,0,27/06/2024
18829,1,26/08/2024
18831,0,27/06/2024
18831,2,19/08/2024
18855,0,28/06/2024
18855,1,13/08/2024
18856,0,28/06/2024
18856,1,13/08/2024
18857,0,28/06/2024
18857,1,13/08/2024
18858,0,28/06/2024
18858,1,12/07/2024
18862,0,29/06/2024
18862,1,12/07/2024
18866,0,30/06/2024
18866,1,26/08/2024
18867,0,30/06/2024
18867,0,21/08/2024
18867,1,21/08/2024
18867,1,16/10/2024
18868,0,30/06/2024
18868,1,16/10/2024
18875,0,01/07/2024
18875,1,01/07/2024
18876,0,01/07/2024
18876,1,01/07/2024
18876,1,01/07/2024
19153,0,16/07/2024
19153,1,16/07/2024
19232,0,19/07/2024
19232,2,22/07/2024
19298,0,23/07/2024
19298,1,23/07/2024
24315,0,31/03/2025
24315,1,06/05/2025
24533,0,10/04/2025
24533,1,30/04/2025
25720,0,05/06/2025
25240,0,13/05/2025
25240,1,23/06/2025
25240,3,02/06/2025
24326,0,31/03/2025
24326,1,13/05/2025
24027,0,18/03/2025
24027,1,15/05/2025
24843,0,23/04/2025
24843,1,23/05/2025
24379,0,03/04/2025
24379,1,23/05/2025
25390,0,22/05/2025
25390,2,29/05/2025
24532,0,10/04/2025
24532,1,25/04/2025
22189,0,19/12/2024
22190,0,19/12/2024
22190,1,03/06/2025
22191,0,19/12/2024
22214,0,20/12/2024
22214,1,02/06/2025
25151,0,09/05/2025
22259,0,24/12/2024
22259,1,27/05/2025
22260,0,24/12/2024
22260,1,27/05/2025
22263,0,24/12/2024
22263,1,27/05/2025
22264,0,24/12/2024
22264,1,27/05/2025
22329,0,30/12/2024
22330,0,30/12/2024
22330,1,19/05/2025
22331,0,30/12/2024
22331,1,03/06/2025
22361,0,31/12/2024
22361,1,27/05/2025
22360,0,31/12/2024
22360,1,27/05/2025
22359,0,31/12/2024
22359,0,31/03/2025
22359,1,31/03/2025
22359,1,27/05/2025
22545,0,09/01/2025
22545,1,28/05/2025
23386,0,12/02/2025
23386,0,08/04/2025
23386,2,26/02/2025
25049,0,05/05/2025
24591,0,11/04/2025
24591,1,12/05/2025
24578,0,11/04/2025
24578,3,03/06/2025
23162,0,04/02/2025
23162,0,08/04/2025
23162,1,19/05/2025
23162,2,28/02/2025
24612,0,14/04/2025
24612,1,02/06/2025
24713,0,16/04/2025
24713,3,03/06/2025
24362,0,02/04/2025
24362,1,17/04/2025
24935,0,29/04/2025
24935,1,19/05/2025
24366,0,02/04/2025
24366,1,07/05/2025
24448,0,07/04/2025
24448,1,18/06/2025
24013,0,17/03/2025
24013,1,14/05/2025
24009,0,17/03/2025
24009,1,11/04/2025
24094,0,20/03/2025
24094,3,14/04/2025
23798,0,05/03/2025
23798,1,10/06/2025
24023,0,17/03/2025
24023,1,17/04/2025
24248,0,27/03/2025
24248,1,14/04/2025
24202,0,26/03/2025
24202,3,25/04/2025
24388,0,03/04/2025
24388,0,14/04/2025
24388,1,10/04/2025
24388,1,14/04/2025
23739,0,03/03/2025
23739,0,17/06/2025
23739,2,06/03/2025
23740,0,03/03/2025
23740,0,17/06/2025
23740,2,06/03/2025
23741,0,03/03/2025
23741,0,16/06/2025
23741,2,06/03/2025
23742,0,03/03/2025
23742,0,16/06/2025
23742,2,06/03/2025
23783,0,05/03/2025
23783,1,22/05/2025
23787,0,05/03/2025
23787,1,13/06/2025
24756,0,21/04/2025
24756,1,09/06/2025
25404,0,22/05/2025
24189,0,25/03/2025
24189,1,15/04/2025
25152,0,09/05/2025
25152,0,28/05/2025
25152,0,29/05/2025
25152,0,02/06/2025
25152,1,23/05/2025
25152,1,28/05/2025
25152,1,02/06/2025
25152,1,03/06/2025
23840,0,07/03/2025
23840,1,09/04/2025
24563,0,10/04/2025
24563,1,16/06/2025
24602,0,11/04/2025
24602,1,17/04/2025
24072,0,19/03/2025
24072,2,10/04/2025
24220,0,26/03/2025
24220,1,07/04/2025
24034,0,18/03/2025
24032,0,18/03/2025
24032,3,27/05/2025
24084,0,20/03/2025
24084,1,19/05/2025
24087,0,20/03/2025
24087,1,13/05/2025
24088,0,20/03/2025
24089,0,20/03/2025
24089,1,22/05/2025
24090,0,20/03/2025
24095,0,20/03/2025
24095,3,30/04/2025
24938,0,29/04/2025
24938,1,13/05/2025
24934,0,29/04/2025
24934,1,14/05/2025
24276,0,28/03/2025
24276,3,29/05/2025
24275,0,28/03/2025
24275,3,29/05/2025
24631,0,15/04/2025
24631,1,13/05/2025
24018,0,17/03/2025
24018,2,01/04/2025
24019,0,17/03/2025
24019,2,01/04/2025
24567,0,10/04/2025
24567,1,22/04/2025
24380,0,03/04/2025
24380,1,23/05/2025
25146,0,08/05/2025
24042,0,18/03/2025
24042,1,22/05/2025
24041,0,18/03/2025
24041,1,22/05/2025
24037,0,18/03/2025
24037,1,22/05/2025
24128,0,21/03/2025
24128,1,09/06/2025
24633,0,15/04/2025
24633,1,13/05/2025
24069,0,19/03/2025
24069,1,30/04/2025
25083,0,06/05/2025
25083,1,23/05/2025
24231,0,26/03/2025
24231,1,04/06/2025
24099,0,20/03/2025
24099,1,28/05/2025
24333,0,31/03/2025
24333,1,07/04/2025
24093,0,20/03/2025
24093,1,23/04/2025
24520,0,09/04/2025
24520,1,14/05/2025
24663,0,15/04/2025
25179,0,12/05/2025
25179,1,19/06/2025
25179,3,04/06/2025
24205,0,26/03/2025
24205,1,11/04/2025
24206,0,26/03/2025
24206,1,11/04/2025
24405,0,03/04/2025
24406,0,03/04/2025
24272,0,28/03/2025
24272,1,11/04/2025
24271,0,28/03/2025
24271,1,11/04/2025
24273,0,28/03/2025
24273,1,11/04/2025
25780,0,09/06/2025
24624,0,14/04/2025
24191,0,25/03/2025
24191,1,10/04/2025
24274,0,28/03/2025
24274,3,29/05/2025
24171,0,24/03/2025
24171,3,22/05/2025
24241,0,27/03/2025
24241,1,25/04/2025
24570,0,11/04/2025
24570,1,25/04/2025
24570,1,25/04/2025
24569,0,11/04/2025
24569,1,25/04/2025
24384,0,03/04/2025
24384,1,15/05/2025
24384,3,15/05/2025
24850,0,23/04/2025
24850,1,04/06/2025
24850,3,26/05/2025
24313,0,31/03/2025
24313,0,24/04/2025
24313,1,06/05/2025
24313,3,24/04/2025
24425,0,04/04/2025
24425,1,25/04/2025
24834,0,23/04/2025
24834,1,02/06/2025
24216,0,26/03/2025
24411,0,04/04/2025
24411,1,10/06/2025
24306,0,31/03/2025
24306,1,04/05/2025
25235,0,13/05/2025
25235,1,29/05/2025
24314,0,31/03/2025
24229,0,26/03/2025
24228,0,26/03/2025
24226,0,26/03/2025
24227,0,26/03/2025
24233,0,26/03/2025
24233,1,16/04/2025
24335,0,01/04/2025
24445,0,07/04/2025
24445,1,15/05/2025
24446,0,07/04/2025
24446,1,13/05/2025
24447,0,07/04/2025
24447,1,15/05/2025
24441,0,07/04/2025
24441,1,15/05/2025
24325,0,31/03/2025
24325,1,22/05/2025
24324,0,31/03/2025
24324,1,22/05/2025
24269,0,28/03/2025
24269,1,04/06/2025
24509,0,09/04/2025
24509,1,04/06/2025
24819,0,22/04/2025
24820,0,22/04/2025
24484,0,08/04/2025
24484,1,14/05/2025
24615,0,14/04/2025
24453,0,07/04/2025
24454,0,07/04/2025
24278,0,28/03/2025
24278,1,08/04/2025
24340,0,01/04/2025
24340,1,22/04/2025
24267,0,28/03/2025
24267,1,17/04/2025
24268,0,28/03/2025
24268,1,30/04/2025
25327,0,16/05/2025
25327,1,02/06/2025
24350,0,01/04/2025
24350,1,25/04/2025
24281,0,28/03/2025
24281,1,13/06/2025
24277,0,28/03/2025
24277,1,10/06/2025
24311,0,31/03/2025
24311,1,14/05/2025
24290,0,28/03/2025
24290,1,17/04/2025
24291,0,28/03/2025
24291,1,17/04/2025
24285,0,28/03/2025
24285,1,30/04/2025
24286,0,28/03/2025
24286,1,08/04/2025
24287,0,28/03/2025
24287,1,08/04/2025
24288,0,28/03/2025
24288,1,08/04/2025
24289,0,28/03/2025
24289,1,08/04/2025
24339,0,01/04/2025
24339,1,16/04/2025
24298,0,28/03/2025
24300,0,28/03/2025
24299,0,28/03/2025
24301,0,28/03/2025
24302,0,28/03/2025
24303,0,28/03/2025
24304,0,28/03/2025
24408,0,03/04/2025
24408,1,14/05/2025
24334,0,01/04/2025
24334,1,20/05/2025
24308,0,31/03/2025
24308,1,16/06/2025
24309,0,31/03/2025
24309,1,16/06/2025
24307,0,31/03/2025
24307,1,16/06/2025
24310,0,31/03/2025
24310,2,07/04/2025
24312,0,31/03/2025
24312,1,28/05/2025
24316,0,31/03/2025
24316,1,16/06/2025
24317,0,31/03/2025
24317,1,16/06/2025
24318,0,31/03/2025
24319,0,31/03/2025
24320,0,31/03/2025
24321,0,31/03/2025
24321,1,14/05/2025
24322,0,31/03/2025
24323,0,31/03/2025
24328,0,31/03/2025
24328,1,16/06/2025
24327,0,31/03/2025
24327,1,16/06/2025
24329,0,31/03/2025
24329,1,16/06/2025
24330,0,31/03/2025
24330,1,16/06/2025
24331,0,31/03/2025
24331,1,16/06/2025
24332,0,31/03/2025
24332,1,16/06/2025
24774,0,21/04/2025
24774,1,19/05/2025
24377,0,02/04/2025
24377,3,19/05/2025
24422,0,04/04/2025
24422,3,19/05/2025
24378,0,02/04/2025
24378,3,19/05/2025
24423,0,04/04/2025
24423,3,19/05/2025
24862,0,24/04/2025
24862,3,03/06/2025
24336,0,01/04/2025
24337,0,01/04/2025
24338,0,01/04/2025
24338,1,25/04/2025
24652,0,15/04/2025
24652,0,28/05/2025
24652,1,19/05/2025
24652,1,28/05/2025
24412,0,04/04/2025
24412,1,13/05/2025
25422,0,23/05/2025
24654,0,15/04/2025
24654,1,07/05/2025
24347,0,01/04/2025
24347,1,30/04/2025
24344,0,01/04/2025
24344,1,30/04/2025
24359,0,02/04/2025
24359,1,15/05/2025
24341,0,01/04/2025
24341,1,16/06/2025
24342,0,01/04/2025
24342,1,16/06/2025
24343,0,01/04/2025
24343,1,16/06/2025
24345,0,01/04/2025
24345,1,16/06/2025
24346,0,01/04/2025
24346,1,16/06/2025
24351,0,01/04/2025
24351,1,09/06/2025
24348,0,01/04/2025
24348,2,14/04/2025
24349,0,01/04/2025
24349,1,07/04/2025
24394,0,03/04/2025
24394,1,29/05/2025
24392,0,03/04/2025
24392,1,29/05/2025
24361,0,02/04/2025
24361,1,14/04/2025
24352,0,02/04/2025
24352,1,10/04/2025
24383,0,03/04/2025
24383,1,14/05/2025
24382,0,03/04/2025
24382,1,11/04/2025
24358,0,02/04/2025
24357,0,02/04/2025
24356,0,02/04/2025
24355,0,02/04/2025
24354,0,02/04/2025
24353,0,02/04/2025
24480,0,07/04/2025
24480,3,03/06/2025
24360,0,02/04/2025
24360,1,13/05/2025
24364,0,02/04/2025
24365,0,02/04/2025
24482,0,08/04/2025
24482,1,11/04/2025
24363,0,02/04/2025
24409,0,03/04/2025
24409,1,28/05/2025
24367,0,02/04/2025
24367,1,16/06/2025
24372,0,02/04/2025
24372,2,06/05/2025
24371,0,02/04/2025
24371,1,16/06/2025
24370,0,02/04/2025
24370,1,16/06/2025
24369,0,02/04/2025
24369,1,16/06/2025
24396,0,03/04/2025
24396,1,11/04/2025
24396,1,11/04/2025
24368,0,02/04/2025
24368,1,16/06/2025
24373,0,02/04/2025
24374,0,02/04/2025
24375,0,02/04/2025
24376,0,02/04/2025
24376,2,03/04/2025
24385,0,03/04/2025
24385,1,25/04/2025
24386,0,03/04/2025
24386,1,25/04/2025
24451,0,07/04/2025
24451,1,14/04/2025
24389,0,03/04/2025
24389,1,18/05/2025
24390,0,03/04/2025
24390,1,18/05/2025
24387,0,03/04/2025
24387,1,18/05/2025
24391,0,03/04/2025
24391,1,18/05/2025
24381,0,03/04/2025
24485,0,08/04/2025
24487,0,08/04/2025
24489,0,08/04/2025
24490,0,08/04/2025
24491,0,08/04/2025
24436,0,07/04/2025
24438,0,07/04/2025
24439,0,07/04/2025
24440,0,07/04/2025
24518,0,09/04/2025
24518,1,22/04/2025
24519,0,09/04/2025
24519,1,22/04/2025
24395,0,03/04/2025
24395,1,14/05/2025
24397,0,03/04/2025
24397,0,14/05/2025
24397,1,14/05/2025
24397,1,14/05/2025
24393,0,03/04/2025
24393,1,30/04/2025
24398,0,03/04/2025
24398,1,30/04/2025
24401,0,03/04/2025
24401,1,16/06/2025
24400,0,03/04/2025
24400,1,16/06/2025
24399,0,03/04/2025
24399,1,16/06/2025
24402,0,03/04/2025
24403,0,03/04/2025
24404,0,03/04/2025
24407,0,03/04/2025
24407,1,12/06/2025
24415,0,04/04/2025
24419,0,04/04/2025
24420,0,04/04/2025
24418,0,04/04/2025
24417,0,04/04/2025
24416,0,04/04/2025
24410,0,04/04/2025
24410,1,22/05/2025
24413,0,04/04/2025
24413,2,15/04/2025
24414,0,04/04/2025
24414,1,16/06/2025
24421,0,04/04/2025
24421,1,15/05/2025
24435,0,05/04/2025
24435,2,19/06/2025
24434,0,05/04/2025
24434,2,14/04/2025
24483,0,08/04/2025
24483,1,30/04/2025
24424,0,04/04/2025
24424,1,03/06/2025
24424,1,03/06/2025
24426,0,04/04/2025
24426,1,30/04/2025
24427,0,04/04/2025
24427,1,16/05/2025
24428,0,04/04/2025
24428,1,16/05/2025
24429,0,04/04/2025
24429,1,16/05/2025
24430,0,04/04/2025
24431,0,05/04/2025
24432,0,05/04/2025
24433,0,05/04/2025
24549,0,10/04/2025
24549,1,15/05/2025
24662,0,15/04/2025
24662,1,15/05/2025
24507,0,09/04/2025
24507,1,25/04/2025
24457,0,07/04/2025
24437,0,07/04/2025
24449,0,07/04/2025
24449,1,09/06/2025
24481,0,07/04/2025
24481,1,11/06/2025
24481,3,23/05/2025
24803,0,22/04/2025
24803,1,24/04/2025
24442,0,07/04/2025
24443,0,07/04/2025
24444,0,07/04/2025
24466,0,07/04/2025
24466,1,14/05/2025
24450,0,07/04/2025
24450,1,24/04/2025
24469,0,07/04/2025
24469,1,09/06/2025
24455,0,07/04/2025
24455,1,23/04/2025
24456,0,07/04/2025
24456,1,23/04/2025
24467,0,07/04/2025
24467,1,16/06/2025
24468,0,07/04/2025
24468,1,16/06/2025
24458,0,07/04/2025
24458,0,09/04/2025
24458,1,17/04/2025
24458,2,09/04/2025
24986,0,30/04/2025
24986,1,19/05/2025
24459,0,07/04/2025
24460,0,07/04/2025
24462,0,07/04/2025
24461,0,07/04/2025
24463,0,07/04/2025
24464,0,07/04/2025
24464,0,28/04/2025
24464,2,28/04/2025
24464,2,28/04/2025
24465,0,07/04/2025
24465,2,30/04/2025
24470,0,07/04/2025
24470,2,08/04/2025
24471,0,07/04/2025
24471,2,09/04/2025
24472,0,07/04/2025
24472,1,30/05/2025
24473,0,07/04/2025
24473,1,25/04/2025
24474,0,07/04/2025
24474,1,30/05/2025
24475,0,07/04/2025
24475,1,30/05/2025
24476,0,07/04/2025
24476,1,30/05/2025
24477,0,07/04/2025
24477,1,25/04/2025
24478,0,07/04/2025
24478,1,30/05/2025
24479,0,07/04/2025
24479,1,30/05/2025
24505,0,08/04/2025
24505,1,13/05/2025
24504,0,08/04/2025
24504,1,13/05/2025
24527,0,10/04/2025
24527,1,15/05/2025
24638,0,15/04/2025
24638,1,15/05/2025
24647,0,15/04/2025
24647,1,15/05/2025
24605,0,13/04/2025
24605,1,23/04/2025
24604,0,13/04/2025
24604,1,23/04/2025
24763,0,21/04/2025
24763,1,29/04/2025
24766,0,21/04/2025
24766,1,13/05/2025
24486,0,08/04/2025
24486,1,29/05/2025
24498,0,08/04/2025
24498,1,11/04/2025
24499,0,08/04/2025
24499,1,24/04/2025
24540,0,10/04/2025
24540,0,17/04/2025
24540,1,04/06/2025
24540,6,11/04/2025
24488,0,08/04/2025
24488,1,14/05/2025
24492,0,08/04/2025
24492,1,16/06/2025
24493,0,08/04/2025
24493,1,16/06/2025
24494,0,08/04/2025
24494,1,16/06/2025
24496,0,08/04/2025
24496,1,16/06/2025
24495,0,08/04/2025
24495,1,30/04/2025
24497,0,08/04/2025
24497,1,09/06/2025
24506,0,09/04/2025
24501,0,08/04/2025
24501,1,07/05/2025
24568,0,11/04/2025
24568,1,11/06/2025
24896,0,25/04/2025
24896,1,30/05/2025
24500,0,08/04/2025
24500,1,16/05/2025
24502,0,08/04/2025
24502,1,07/05/2025
25121,0,07/05/2025
24503,0,08/04/2025
24513,0,09/04/2025
24513,1,13/06/2025
24648,0,15/04/2025
24648,1,05/05/2025
24508,0,09/04/2025
24508,1,19/06/2025
24848,0,23/04/2025
24848,1,09/05/2025
24847,0,23/04/2025
24847,1,15/05/2025
24512,0,09/04/2025
24512,1,12/05/2025
24646,0,15/04/2025
24646,1,22/04/2025
24535,0,10/04/2025
24535,1,20/05/2025
24759,0,21/04/2025
24759,1,06/05/2025
24761,0,21/04/2025
24761,1,06/05/2025
24543,0,10/04/2025
24543,1,12/05/2025
24528,0,10/04/2025
24528,1,28/05/2025
24747,0,17/04/2025
24747,1,29/05/2025
24748,0,17/04/2025
24748,1,29/05/2025
24517,0,09/04/2025
24517,1,17/04/2025
24516,0,09/04/2025
24516,1,17/04/2025
24521,0,09/04/2025
24521,1,13/06/2025
24904,0,25/04/2025
24904,1,15/05/2025
24618,0,14/04/2025
24618,1,15/05/2025
24701,0,16/04/2025
24701,1,22/05/2025
24754,0,21/04/2025
24754,1,15/05/2025
24825,0,23/04/2025
24825,1,15/05/2025
24755,0,21/04/2025
24755,1,15/05/2025
24522,0,09/04/2025
24523,0,09/04/2025
24524,0,09/04/2025
24525,0,09/04/2025
24526,0,09/04/2025
24529,0,10/04/2025
24529,1,17/04/2025
24530,0,10/04/2025
24530,1,16/06/2025
24531,0,10/04/2025
24598,0,11/04/2025
24598,3,13/06/2025
24600,0,11/04/2025
24600,1,23/05/2025
24542,0,10/04/2025
24542,1,04/06/2025
24534,0,10/04/2025
24534,1,08/05/2025
24536,0,10/04/2025
24536,1,29/05/2025
24537,0,10/04/2025
24537,1,02/05/2025
24538,0,10/04/2025
24538,1,29/05/2025
24539,0,10/04/2025
24539,1,25/04/2025
24544,0,10/04/2025
24544,1,12/05/2025
24546,0,10/04/2025
24546,1,13/06/2025
24702,0,16/04/2025
24702,1,29/05/2025
24541,0,10/04/2025
24541,1,07/05/2025
24551,0,10/04/2025
24551,1,23/05/2025
24553,0,10/04/2025
24553,1,23/05/2025
24554,0,10/04/2025
24554,1,23/05/2025
24545,0,10/04/2025
24545,1,29/05/2025
24768,0,21/04/2025
24768,1,29/04/2025
24782,0,22/04/2025
24782,1,05/05/2025
24547,0,10/04/2025
24547,1,08/05/2025
24552,0,10/04/2025
24552,1,03/06/2025
24548,0,10/04/2025
24577,0,11/04/2025
24577,1,23/05/2025
24576,0,11/04/2025
24576,3,11/06/2025
24562,0,10/04/2025
24562,1,07/05/2025
24558,0,10/04/2025
24557,0,10/04/2025
